txn_id,customer_id,payee_id,amount,hour_of_day,is_new_payee,is_new_device,is_loc_changed,valid_otp,social_scam_score,behavior_deviation,label_is_fraud,scam_scenario_id
TXN-133192,7704,PAY-5025,261.26,14,False,False,False,True,0.81,0.79,False,0
TXN-133193,6287,PAY-6240,2067.05,12,False,False,False,True,0.01,0.3,False,0
TXN-133194,10311,PAY-5326,601.54,21,False,False,False,True,0.01,1.56,False,0
TXN-133195,4970,PAY-6295,725.53,22,False,False,False,True,3.3,0.94,False,0
TXN-133196,10370,PAY-6146,6664.2,19,False,False,False,True,0.23,1.08,False,0
TXN-133197,8860,PAY-5173,1885.29,16,False,False,False,True,1.67,1.47,False,0
TXN-133198,7854,PAY-5591,3265.89,16,False,False,False,True,0.01,2.08,False,0
TXN-133199,4514,PAY-5106,834.06,8,True,False,True,True,1.01,1.18,False,0
TXN-133200,6617,PAY-5488,8112.48,12,False,False,False,True,3.16,2.19,False,0
TXN-133201,3251,PAY-5354,5635.59,18,False,False,False,True,0.19,0.66,False,0
TXN-133202,2213,PAY-5107,1671.7,15,False,False,True,True,6.4,0.61,False,0
TXN-133203,3960,PAY-5480,2376.2,13,False,False,False,True,1.56,1.77,False,0
TXN-133204,6264,PAY-5484,771.79,19,False,False,False,True,0.54,1.34,False,0
TXN-133205,9663,PAY-5884,2495.55,17,False,False,False,True,2.8,0.44,False,0
TXN-133206,10467,PAY-5996,446.45,17,False,False,False,True,0.51,0.28,False,0
TXN-133207,3379,PAY-5730,2546.57,19,True,False,False,True,2.19,1.09,False,0
TXN-133208,2487,PAY-5197,1286.79,19,False,False,False,True,4.71,0.77,False,0
TXN-133209,7546,PAY-5478,1538.52,16,False,False,False,True,0.0,0.78,False,0
TXN-133210,4964,PAY-5332,4806.93,7,False,False,False,True,0.57,0.96,False,0
TXN-133211,9848,PAY-5457,1271.92,11,True,True,False,True,1.05,0.01,False,0
TXN-133212,5941,PAY-5749,11055.12,15,False,False,True,True,1.27,1.26,False,0
TXN-133213,9325,PAY-5583,777.14,17,False,False,False,True,1.94,1.5,False,0
TXN-133214,5586,PAY-5891,1547.94,12,False,False,False,True,1.5,0.33,False,0
TXN-133215,3783,PAY-6051,3529.14,17,False,False,False,True,0.44,1.38,False,0
TXN-133216,6183,PAY-5590,806.13,19,False,True,False,True,3.34,2.16,False,0
TXN-133217,2841,PAY-5935,7351.44,9,False,False,False,True,0.83,1.4,False,0
TXN-133218,10099,PAY-5555,2682.58,17,False,False,False,True,1.77,1.96,False,0
TXN-133219,3546,PAY-5267,1908.49,22,True,False,True,True,1.91,1.09,False,0
TXN-133220,3592,PAY-6287,513.51,12,False,False,False,True,3.12,0.59,False,0
TXN-133221,3556,PAY-5213,3426.74,17,False,False,False,True,0.0,1.84,False,0
TXN-133222,8542,PAY-6113,990.8,15,False,False,False,True,0.0,1.55,False,0
TXN-133223,4535,PAY-6136,2297.76,9,False,True,False,True,0.37,0.14,False,0
TXN-133224,6764,PAY-5305,3516.42,14,False,False,False,True,0.56,0.6,False,0
TXN-133225,6707,PAY-5935,4114.93,7,False,False,False,True,0.52,1.76,False,0
TXN-133226,7224,PAY-6154,817.13,18,True,False,False,True,0.0,0.64,False,0
TXN-133227,10223,PAY-6246,914.77,22,False,False,False,True,1.61,0.54,False,0
TXN-133228,2018,PAY-5471,9552.71,20,False,False,False,True,0.15,1.07,False,0
TXN-133229,9417,PAY-5679,3548.03,20,False,False,False,True,0.39,0.64,False,0
TXN-133230,6379,PAY-5344,2787.73,18,False,False,False,True,1.12,1.71,False,0
TXN-133231,9500,PAY-5905,2483.89,14,False,False,False,True,6.7,1.19,False,0
TXN-133232,1863,PAY-5365,1390.54,21,False,False,False,True,0.14,0.93,False,0
TXN-133233,5053,PAY-5742,1223.27,21,False,False,False,True,8.91,1.41,False,0
TXN-133234,1821,PAY-5063,4147.96,8,False,False,False,True,6.67,-0.11,False,0
TXN-133235,7567,PAY-5567,182.54,20,False,False,False,True,1.25,0.47,False,0
TXN-133236,7704,PAY-5988,325.29,16,False,False,False,True,7.32,1.33,False,0
TXN-133237,5457,PAY-5846,3209.56,13,True,False,False,True,0.07,0.79,False,0
TXN-133238,6571,PAY-5226,4407.33,13,False,False,False,True,0.01,1.75,False,0
TXN-133239,5607,PAY-5024,1222.15,7,False,False,False,True,1.78,0.4,False,0
TXN-133240,2375,PAY-5296,1778.82,12,False,False,False,True,0.42,0.57,False,0
TXN-133241,3600,PAY-5162,168.47,13,False,False,True,True,0.14,1.52,False,0
TXN-133242,2928,PAY-5194,4163.31,22,False,False,False,True,0.02,1.42,False,0
TXN-133243,3881,PAY-6186,1543.31,16,False,False,False,True,0.65,1.35,False,0
TXN-133244,1781,PAY-6275,1853.24,7,True,False,False,True,2.31,0.81,False,0
TXN-133245,5458,PAY-6040,3125.86,13,False,False,True,True,2.57,0.7,False,0
TXN-133246,4972,PAY-5096,2257.86,20,False,False,False,True,0.1,0.94,False,0
TXN-133247,8433,PAY-5053,1443.03,15,False,False,False,True,1.71,0.71,False,0
TXN-133248,5170,PAY-5190,602.48,20,False,False,False,True,1.91,0.63,False,0
TXN-133249,10015,PAY-5553,3453.09,18,False,False,False,True,0.54,0.61,False,0
TXN-133250,6389,PAY-5761,4241.11,7,False,False,False,True,0.89,0.97,False,0
TXN-133251,5628,PAY-5335,2651.31,19,False,False,False,True,0.29,1.32,False,0
TXN-133252,10094,PAY-5563,681.54,16,False,False,False,True,1.74,1.17,False,0
TXN-133253,4266,PAY-5025,3294.41,11,False,False,False,True,1.05,0.92,False,0
TXN-133254,10988,PAY-5595,3870.85,10,False,False,False,True,0.02,0.27,False,0
TXN-133255,2022,PAY-5057,5719.79,21,False,False,False,True,0.7,1.28,False,0
TXN-133256,1022,PAY-5398,3778.62,12,False,False,False,True,0.03,1.77,False,0
TXN-133257,2202,PAY-5989,1959.41,9,False,False,False,True,0.35,0.16,False,0
TXN-133258,8746,PAY-5702,1045.76,9,False,False,False,True,0.44,1.54,False,0
TXN-133259,7503,PAY-6019,144.84,7,False,False,False,True,0.86,0.99,False,0
TXN-133260,4383,PAY-5829,1043.38,22,False,False,False,True,1.11,0.22,False,0
TXN-133261,5051,PAY-5577,1293.85,15,False,False,False,True,5.09,1.4,False,0
TXN-133262,6100,PAY-5293,718.39,13,False,False,False,True,0.21,1.04,False,0
TXN-133263,4105,PAY-5237,1758.83,12,False,False,False,True,0.1,1.49,False,0
TXN-133264,8329,PAY-5661,4957.75,8,True,False,False,True,0.0,1.4,False,0
TXN-133265,5381,PAY-6289,1438.15,15,False,False,False,True,0.32,0.49,False,0
TXN-133266,6755,PAY-5260,1743.85,13,False,False,False,True,0.22,1.69,False,0
TXN-133267,2632,PAY-5234,3462.1,17,False,False,False,True,5.71,0.59,False,0
TXN-133268,2123,PAY-6281,852.1,21,False,False,False,True,0.07,1.43,False,0
TXN-133269,4412,PAY-5197,2848.61,15,True,False,False,True,0.52,0.48,False,0
TXN-133270,6847,PAY-5063,1744.2,17,False,False,False,True,4.43,1.76,False,0
TXN-133271,2594,PAY-6208,1349.26,14,True,False,False,True,1.07,0.72,False,0
TXN-133272,3735,PAY-5572,4494.7,9,False,False,True,True,0.04,1.02,False,0
TXN-133273,7851,PAY-6103,975.87,19,False,False,False,True,0.13,1.09,False,0
TXN-133274,5036,PAY-5169,2023.76,22,False,False,False,True,0.57,0.66,False,0
TXN-133275,7088,PAY-5384,957.29,20,False,False,False,True,0.87,0.06,False,0
TXN-133276,2413,PAY-5233,2591.34,18,False,False,False,True,1.37,1.42,False,0
TXN-133277,2336,PAY-5761,1693.8,22,False,False,False,True,0.07,0.97,False,0
TXN-133278,9093,PAY-5893,50.0,16,False,False,False,True,0.97,0.58,False,0
TXN-133279,10806,PAY-6296,26580.04,11,False,False,False,True,0.0,0.91,False,0
TXN-133280,9681,PAY-5402,2022.83,12,False,False,False,True,0.0,-0.22,False,0
TXN-133281,4000,PAY-5299,2166.1,19,False,False,False,True,2.76,0.87,False,0
TXN-133282,1263,PAY-6222,1797.68,21,True,False,False,True,1.35,0.27,False,0
TXN-133283,7759,PAY-5170,3798.28,13,False,False,False,True,0.24,0.99,False,0
TXN-133284,5339,PAY-5091,1872.67,21,False,False,False,True,2.84,0.38,False,0
TXN-133285,3564,PAY-6059,2626.02,15,False,False,False,True,0.77,1.18,False,0
TXN-133286,3169,PAY-6069,3510.56,14,False,False,False,True,0.07,0.94,False,0
TXN-133287,8463,PAY-5017,1010.95,21,False,False,False,True,1.37,1.97,False,0
TXN-133288,1201,PAY-6222,1428.81,20,False,False,False,True,1.8,0.46,False,0
TXN-133289,3610,PAY-6028,1237.02,7,False,False,False,True,0.0,0.76,False,0
TXN-133290,7805,PAY-5432,659.46,19,False,False,False,True,1.2,1.05,False,0
TXN-133291,3696,PAY-6048,1513.05,7,False,False,False,True,1.09,1.05,False,0
TXN-133292,5775,PAY-6271,2439.35,18,True,False,False,True,0.77,0.69,False,0
TXN-133293,2594,PAY-5679,2069.94,15,False,False,False,True,0.1,1.77,False,0
TXN-133294,6806,PAY-5314,596.31,22,False,False,False,True,0.86,2.29,False,0
TXN-133295,1626,PAY-5344,2192.21,20,False,False,False,True,4.16,0.89,False,0
TXN-133296,9074,PAY-5566,1495.77,14,False,False,False,True,0.87,0.69,False,0
TXN-133297,1276,PAY-6260,1338.11,10,False,True,False,True,0.32,0.48,False,0
TXN-133298,9298,PAY-6241,1349.15,19,False,False,False,True,0.56,0.94,False,0
TXN-133299,7116,PAY-5528,1984.32,9,False,False,False,True,2.41,-0.13,False,0
TXN-133300,3242,PAY-6067,2006.65,15,False,False,False,True,0.11,1.82,False,0
TXN-133301,8361,PAY-5973,4671.78,18,False,False,False,True,0.36,1.22,False,0
TXN-133302,6692,PAY-5504,615.87,22,False,False,False,True,1.13,1.04,False,0
TXN-133303,3285,PAY-6135,2350.17,9,False,False,False,True,1.65,1.33,False,0
TXN-133304,8834,PAY-5537,4202.91,11,False,False,False,True,1.0,2.11,False,0
TXN-133305,10511,PAY-5133,2693.68,21,False,False,False,True,1.6,1.08,False,0
TXN-133306,8024,PAY-5760,2906.76,9,False,False,False,True,0.06,1.19,False,0
TXN-133307,9979,PAY-5940,546.09,12,False,False,True,True,4.09,0.46,False,0
TXN-133308,5042,PAY-5156,1110.95,21,True,False,False,True,2.35,1.62,False,0
TXN-133309,4474,PAY-5670,583.22,14,False,True,False,True,0.75,0.47,False,0
TXN-133310,10784,PAY-5334,4781.1,10,True,False,False,True,3.28,0.77,False,0
TXN-133311,7608,PAY-6223,1260.14,22,False,False,False,True,0.26,0.46,False,0
TXN-133312,9665,PAY-6261,3238.01,16,False,False,False,True,0.56,1.8,False,0
TXN-133313,6980,PAY-5261,158.42,8,False,False,False,True,2.28,0.79,False,0
TXN-133314,7960,PAY-5962,7498.75,12,False,False,False,True,0.03,0.41,False,0
TXN-133315,6383,PAY-5873,110.84,19,False,False,False,True,0.72,1.79,False,0
TXN-133316,1108,PAY-5643,293.09,7,True,True,False,True,0.94,0.48,False,0
TXN-133317,2678,PAY-5644,1686.69,21,False,False,False,True,0.23,0.78,False,0
TXN-133318,7012,PAY-5165,1085.67,7,False,False,False,True,0.46,1.1,False,0
TXN-133319,3252,PAY-6159,421.62,19,False,False,False,True,0.02,0.37,False,0
TXN-133320,6184,PAY-5318,382.97,21,False,False,False,True,1.49,0.55,False,0
TXN-133321,8733,PAY-5824,2945.65,15,False,False,False,True,3.16,1.4,False,0
TXN-133322,6060,PAY-5937,817.23,8,False,False,False,True,4.07,1.09,False,0
TXN-133323,5345,PAY-5370,364.71,21,False,False,False,True,1.59,1.77,False,0
TXN-133324,2974,PAY-5184,3750.12,19,False,False,False,True,0.93,0.5,False,0
TXN-133325,8264,PAY-5474,401.72,18,False,False,False,True,0.38,1.76,False,0
TXN-133326,6936,PAY-5526,4441.84,19,False,False,False,True,1.18,1.27,False,0
TXN-133327,6949,PAY-5578,2590.28,12,False,False,False,True,2.23,1.0,False,0
TXN-133328,6146,PAY-5136,2182.03,16,False,False,False,True,3.15,0.84,False,0
TXN-133329,5472,PAY-5049,5538.94,21,False,False,False,True,0.12,0.02,False,0
TXN-133330,10959,PAY-5748,1590.24,13,False,False,False,True,0.17,1.34,False,0
TXN-133331,2004,PAY-5495,2596.67,12,True,False,False,True,0.39,0.69,False,0
TXN-133332,1612,PAY-6147,1707.92,15,False,False,False,True,1.31,0.78,False,0
TXN-133333,7797,PAY-5924,3046.4,19,False,False,False,True,0.08,0.21,False,0
TXN-133334,6618,PAY-5289,2650.28,21,False,False,False,True,0.37,0.75,False,0
TXN-133335,5284,PAY-6124,1632.75,9,False,False,False,True,2.48,1.35,False,0
TXN-133336,6112,PAY-5135,1534.81,13,False,False,False,True,1.58,0.23,False,0
TXN-133337,8296,PAY-6142,1760.67,10,False,False,False,True,0.04,1.12,False,0
TXN-133338,9615,PAY-5111,350.21,21,False,False,False,True,1.12,0.95,False,0
TXN-133339,2886,PAY-5273,700.38,9,False,False,False,True,1.57,1.11,False,0
TXN-133340,9231,PAY-5563,3908.47,11,False,False,False,True,0.0,0.68,False,0
TXN-133341,4791,PAY-5881,202.25,14,False,False,False,True,1.67,0.7,False,0
TXN-133342,4119,PAY-5187,494.81,11,False,False,False,True,0.29,0.33,False,0
TXN-133343,9577,PAY-5828,4860.54,19,False,True,False,True,0.03,1.03,False,0
TXN-133344,4748,PAY-5491,5301.39,19,False,False,False,True,1.14,0.44,False,0
TXN-133345,5134,PAY-6224,187.86,9,False,False,False,True,0.01,0.77,False,0
TXN-133346,7675,PAY-5386,2776.85,8,False,True,False,True,5.35,0.62,False,0
TXN-133347,4918,PAY-5115,2665.86,20,False,False,False,True,0.18,0.97,False,0
TXN-133348,4743,PAY-5859,11049.26,19,False,False,False,True,2.18,1.42,False,0
TXN-133349,4346,PAY-5819,913.66,7,False,False,False,True,0.04,1.71,False,0
TXN-133350,9695,PAY-5072,2804.71,16,False,False,False,True,0.0,1.23,False,0
TXN-133351,7485,PAY-5777,951.19,11,False,False,False,True,0.34,0.59,False,0
TXN-133352,10294,PAY-5353,794.44,22,False,False,False,True,0.07,1.15,False,0
TXN-133353,4874,PAY-5456,2946.38,8,False,False,False,True,1.43,1.42,False,0
TXN-133354,1569,PAY-6073,5127.95,7,False,False,False,True,0.0,0.74,False,0
TXN-133355,4729,PAY-5376,1661.52,16,False,False,True,True,3.23,0.72,False,0
TXN-133356,9489,PAY-6247,946.3,22,False,False,False,True,7.54,0.37,False,0
TXN-133357,4702,PAY-6057,795.91,15,False,False,False,True,0.15,1.17,False,0
TXN-133358,3523,PAY-6017,515.75,14,False,True,False,True,3.05,0.75,False,0
TXN-133359,7562,PAY-5985,6941.36,20,False,False,False,True,2.13,0.32,False,0
TXN-133360,8444,PAY-6175,5329.87,20,False,False,False,True,0.05,0.54,False,0
TXN-133361,1517,PAY-5633,4487.73,21,False,False,False,True,0.02,1.02,False,0
TXN-133362,2211,PAY-5329,1768.56,10,True,False,False,True,0.04,0.74,False,0
TXN-133363,2082,PAY-6114,2532.05,8,False,False,False,True,2.41,0.77,False,0
TXN-133364,8756,PAY-6106,3902.92,17,False,False,False,True,0.0,1.49,False,0
TXN-133365,5234,PAY-5655,5739.15,7,False,False,False,True,2.55,0.64,False,0
TXN-133366,7153,PAY-5676,710.37,12,False,False,False,True,5.23,1.27,False,0
TXN-133367,3683,PAY-5067,200.92,22,False,False,False,True,0.03,1.26,False,0
TXN-133368,8998,PAY-5450,1103.25,7,True,False,False,True,0.01,1.93,False,0
TXN-133369,10389,PAY-5215,6750.66,22,False,False,False,True,2.22,0.16,False,0
TXN-133370,5863,PAY-5811,2026.56,18,False,True,False,True,0.51,0.85,False,0
TXN-133371,1666,PAY-6187,7117.55,10,False,False,False,True,0.18,1.13,False,0
TXN-133372,4651,PAY-5797,2370.34,20,True,False,False,True,1.16,0.45,False,0
TXN-133373,2224,PAY-5629,1744.27,22,False,False,False,True,0.73,1.49,False,0
TXN-133374,5884,PAY-5826,3266.2,11,False,False,False,True,2.26,1.16,False,0
TXN-133375,5378,PAY-5268,50.0,17,False,False,False,True,0.07,0.53,False,0
TXN-133376,8106,PAY-5198,4725.76,11,False,False,False,True,4.8,1.76,False,0
TXN-133377,3008,PAY-5286,50.0,9,True,False,False,True,0.04,1.58,False,0
TXN-133378,3410,PAY-5681,780.6,22,False,False,False,True,0.07,0.81,False,0
TXN-133379,2571,PAY-6283,2783.05,17,False,False,False,True,0.4,1.97,False,0
TXN-133380,3702,PAY-5738,5221.75,18,False,False,False,True,4.56,0.11,False,0
TXN-133381,10071,PAY-5182,2848.71,17,False,False,True,True,0.4,1.65,False,0
TXN-133382,1192,PAY-5178,2410.28,12,False,False,False,True,0.88,0.93,False,0
TXN-133383,4375,PAY-5964,6214.53,13,True,False,False,True,0.05,0.92,False,0
TXN-133384,1302,PAY-6010,1262.04,15,False,False,False,True,0.0,2.16,False,0
TXN-133385,2348,PAY-5310,7283.81,21,True,False,False,True,0.6,0.89,False,0
TXN-133386,9474,PAY-6284,1353.11,14,False,False,False,True,2.14,1.07,False,0
TXN-133387,7659,PAY-5617,8779.54,17,False,False,False,True,0.16,1.06,False,0
TXN-133388,1896,PAY-5426,4793.61,11,False,False,False,True,0.05,1.12,False,0
TXN-133389,6477,PAY-5203,536.11,18,False,False,False,True,0.91,1.23,False,0
TXN-133390,1110,PAY-5590,1752.68,7,False,False,False,True,0.15,0.89,False,0
TXN-133391,10615,PAY-6005,674.29,10,False,False,False,True,0.29,0.94,False,0
TXN-133392,7951,PAY-6058,838.56,22,False,False,False,True,0.28,1.99,False,0
TXN-133393,8306,PAY-5522,1956.9,20,False,False,False,True,3.56,1.77,False,0
TXN-133394,1805,PAY-6150,773.21,20,False,False,False,True,2.29,1.22,False,0
TXN-133395,6013,PAY-6198,2016.56,11,True,False,False,True,3.72,1.03,False,0
TXN-133396,4816,PAY-6158,1232.14,13,False,False,False,True,0.92,0.52,False,0
TXN-133397,2006,PAY-5421,3640.12,16,True,True,False,True,1.7,0.81,False,0
TXN-133398,7046,PAY-5338,2384.17,20,True,False,False,True,0.0,1.14,False,0
TXN-133399,7342,PAY-5242,2490.51,19,False,True,False,True,0.97,0.93,False,0
TXN-133400,7748,PAY-5181,6573.57,13,False,False,False,True,0.99,1.07,False,0
TXN-133401,2409,PAY-6140,2344.58,15,True,False,False,True,1.39,0.76,False,0
TXN-133402,9971,PAY-5927,2121.06,7,False,False,False,True,0.79,1.57,False,0
TXN-133403,1703,PAY-5368,1648.15,17,False,False,False,True,0.0,1.77,False,0
TXN-133404,5488,PAY-6083,2417.46,8,False,False,False,True,0.29,1.5,False,0
TXN-133405,1057,PAY-5835,2148.46,7,False,False,False,True,2.92,-0.19,False,0
TXN-133406,8493,PAY-5810,2403.61,10,False,False,False,True,0.24,1.02,False,0
TXN-133407,2071,PAY-5364,1102.62,22,False,False,False,True,3.81,0.66,False,0
TXN-133408,8721,PAY-5256,830.4,14,False,False,False,True,2.15,0.86,False,0
TXN-133409,10357,PAY-5579,1351.11,10,False,False,False,True,0.13,0.26,False,0
TXN-133410,10474,PAY-5030,2359.89,12,False,False,False,True,0.29,1.3,False,0
TXN-133411,10520,PAY-5579,7840.92,11,False,False,False,True,0.03,0.59,False,0
TXN-133412,2895,PAY-5021,970.5,18,False,False,False,True,3.04,0.74,False,0
TXN-133413,2003,PAY-6079,1125.08,18,False,False,False,True,1.26,0.89,False,0
TXN-133414,4492,PAY-5595,12405.66,12,False,False,False,True,0.12,0.7,False,0
TXN-133415,5750,PAY-5067,1011.51,13,True,False,False,True,7.17,0.47,False,0
TXN-133416,2321,PAY-5142,2692.63,21,False,False,False,True,0.03,0.98,False,0
TXN-133417,8136,PAY-5852,1405.1,14,False,False,False,True,0.02,1.73,False,0
TXN-133418,6590,PAY-6187,1120.89,11,False,False,False,True,0.09,1.54,False,0
TXN-133419,7652,PAY-5145,3013.95,17,False,False,False,True,3.85,1.26,False,0
TXN-133420,10776,PAY-5353,883.76,22,False,False,False,True,2.06,1.27,False,0
TXN-133421,2511,PAY-5320,1679.84,16,False,False,False,True,0.0,0.7,False,0
TXN-133422,1183,PAY-5293,2059.81,10,False,False,False,True,2.14,0.38,False,0
TXN-133423,7158,PAY-5610,10713.66,22,True,False,False,True,0.18,1.19,False,0
TXN-133424,2154,PAY-5393,67.18,14,False,False,False,True,1.14,1.3,False,0
TXN-133425,6807,PAY-5946,4281.0,17,False,False,False,True,2.03,-0.12,False,0
TXN-133426,9566,PAY-6025,5179.63,9,True,False,False,True,2.73,0.93,False,0
TXN-133427,7740,PAY-5103,658.74,12,False,False,False,True,0.91,1.07,False,0
TXN-133428,6789,PAY-5510,305.13,18,False,False,False,True,6.87,2.08,False,0
TXN-133429,7651,PAY-5168,1140.69,11,False,False,False,True,0.31,1.01,False,0
TXN-133430,5012,PAY-5400,1921.79,15,False,True,False,True,2.5,0.55,False,0
TXN-133431,9980,PAY-5618,646.41,7,False,False,False,True,0.11,0.94,False,0
TXN-133432,4925,PAY-6196,5935.65,15,False,False,False,True,0.49,1.49,False,0
TXN-133433,9935,PAY-5475,2773.02,19,False,False,False,True,2.38,0.93,False,0
TXN-133434,7933,PAY-6045,1333.55,16,True,True,False,True,0.33,0.22,False,0
TXN-133435,2096,PAY-5083,576.98,19,True,False,False,True,1.81,1.19,False,0
TXN-133436,6431,PAY-6281,1714.37,7,False,False,False,True,4.1,0.18,False,0
TXN-133437,4327,PAY-5157,288.28,10,False,False,False,True,0.05,0.5,False,0
TXN-133438,1297,PAY-6300,1669.13,18,False,False,False,True,0.07,0.68,False,0
TXN-133439,10857,PAY-5449,2235.1,10,True,False,False,True,0.28,0.45,False,0
TXN-133440,5592,PAY-5754,3278.52,17,False,False,False,True,1.49,0.01,False,0
TXN-133441,4858,PAY-5431,5351.2,11,True,False,False,True,0.81,0.96,False,0
TXN-133442,10994,PAY-5334,50.0,16,False,False,False,True,5.72,1.38,False,0
TXN-133443,8857,PAY-5733,2490.74,14,False,False,False,True,2.38,1.38,False,0
TXN-133444,9226,PAY-5431,3919.57,20,False,False,False,True,5.72,0.14,False,0
TXN-133445,3376,PAY-6191,1313.36,7,False,False,False,True,4.05,-0.01,False,0
TXN-133446,8973,PAY-5413,2186.58,15,False,False,False,True,0.08,0.53,False,0
TXN-133447,3275,PAY-5978,2241.28,20,False,False,False,True,0.7,1.0,False,0
TXN-133448,3797,PAY-5194,1477.25,20,False,False,False,True,0.03,1.36,False,0
TXN-133449,9308,PAY-5600,504.42,15,False,False,False,True,0.01,0.67,False,0
TXN-133450,1153,PAY-5756,13534.36,22,False,False,False,True,0.01,0.74,False,0
TXN-133451,10370,PAY-5689,6962.23,15,False,False,False,True,0.37,0.96,False,0
TXN-133452,9622,PAY-5190,473.85,21,False,False,False,True,4.44,1.33,False,0
TXN-133453,5710,PAY-6212,3934.84,15,True,False,False,True,0.01,2.08,False,0
TXN-133454,10923,PAY-6218,3783.63,8,False,False,False,True,0.06,1.55,False,0
TXN-133455,2710,PAY-5330,3050.03,17,False,False,False,True,1.22,1.48,False,0
TXN-133456,10089,PAY-5049,1050.94,8,True,False,False,True,3.67,1.14,False,0
TXN-133457,2720,PAY-5498,1398.52,11,False,False,False,True,4.92,0.81,False,0
TXN-133458,2307,PAY-6241,4608.27,8,False,False,False,True,0.39,0.74,False,0
TXN-133459,8021,PAY-6288,4997.07,19,False,False,False,True,0.37,1.57,False,0
TXN-133460,3728,PAY-5353,1289.5,15,True,False,False,True,1.13,1.42,False,0
TXN-133461,10523,PAY-5464,1196.15,19,False,False,False,True,4.34,-0.37,False,0
TXN-133462,2088,PAY-5560,3879.89,7,True,False,False,True,0.22,0.98,False,0
TXN-133463,5987,PAY-6079,10730.33,9,False,False,False,True,0.96,1.16,False,0
TXN-133464,5022,PAY-5955,4746.33,12,False,True,False,True,1.99,0.77,False,0
